Spot_10,Spot_12,Spot_13,Spot_14,Spot_15,Spot_17,Spot_18,Spot_19,Spot_20,Spot_22,Spot_23,Spot_24,Spot_25,Spot_26,Spot_27,Spot_29,Spot_31,Spot_32,Spot_33,Spot_35,Spot_36,Spot_37,Spot_38,Spot_39,Spot_40,Spot_42,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_51,Spot_52,Spot_54,Spot_55,Spot_56,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_62,Spot_65,Spot_66,Spot_67,Spot_69,Spot_70,Spot_71,Spot_72,Spot_74,Spot_75,Spot_77,Spot_78,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_85,Spot_86,Spot_87,Spot_88,Spot_90,Spot_92,Spot_93,Spot_94,Spot_95,Spot_96,Spot_97,Spot_100,Spot_101,Spot_103,Spot_104,Spot_105,Spot_107,Spot_108,Spot_109,Spot_110,Spot_138,Spot_147,Spot_168
81608,0,62392,54358,40756,108836,117174,124180,110478,87377,133054,52119,47776,87374,84988,54663,84406,63424,22473,0,101412,114759,122107,88532,34051,51015,114928,101593,105241,0,25158,124343,67438,44488,56229,54855,84807,49094,116757,91939,77741,143692,129217,106491,115329,76404,95143,118851,131045,68030,49828,62786,70734,110573,78786,52847,72087,118592,155040,47116,0,48901,0,135515,78143,106216,43398,91139,45934,43475,196732,0,39569,23708,109742,121160,115919,63846,39385,110672,150300,128687
94120,0,57347,56935,100558,120258,155568,94176,97190,77137,118976,62553,56314,121483,85394,74640,60663,52629,37313,0,70098,81483,77333,81904,31744,33997,115602,98220,82026,0,13640,100664,89131,74856,31491,49466,100736,66785,100398,122853,72730,122829,120435,94011,134448,77258,91163,104563,116402,75497,43807,80295,61919,87770,93938,49463,84178,137307,138982,63892,0,54905,0,93545,84639,72417,36572,85906,42524,42685,208347,0,50530,30888,83285,106280,105681,0,69149,122614,147684,82927
89946,14956,69833,60228,79530,108550,127601,116005,185652,94950,148704,57101,43104,95476,94158,66660,108212,53722,51995,0,96267,80137,82002,92731,0,63271,110485,113600,80951,0,15556,101310,83975,93804,64814,55198,104218,80852,132589,158793,96003,112176,139166,98511,111645,71956,80963,73382,115061,93635,66952,69662,72232,96202,102702,46768,63007,138071,168085,77075,0,65337,0,79556,45657,91995,0,107618,33152,58127,196442,0,50997,39195,121905,87930,117432,51721,0,132390,142882,131780
109754,15091,23555,35480,55552,98213,183381,107582,120590,123925,135516,63814,47219,85731,49286,85068,99139,69937,47439,0,84649,117771,105385,104589,16861,39614,105586,83477,113869,0,43609,128278,0,75713,44790,44120,105040,73270,134984,150199,72473,126938,94388,114858,136373,48057,113589,62822,99479,86214,50933,41268,84148,93490,103134,73367,70461,104240,168161,91045,0,35803,0,115431,71792,79100,0,118542,21192,41985,219581,0,58100,56029,111418,99744,98764,48023,49692,90487,142620,97441
89027,0,12736,48771,0,64946,162755,73833,87994,106144,139928,60732,63442,89394,118081,103413,98585,55034,61509,27883,104235,77937,100511,98643,28456,39069,88857,81291,105687,0,22951,127933,78419,56648,59683,33933,104260,64904,147863,119965,118347,136307,96091,84625,114522,50907,92117,57044,154177,56738,61128,51818,63228,67774,68679,71220,100620,157491,109678,51007,0,38498,0,68438,62647,98660,0,133213,35187,46875,192822,0,59101,26215,67034,82292,109986,47743,17810,147318,124663,107277
117036,20852,36794,30532,48943,71183,183719,136295,161202,82523,135652,68717,46248,111130,108830,84519,97103,83335,43969,37925,54469,80560,145748,73100,42663,53572,99123,104755,96036,0,43456,123550,68852,50908,29997,26244,36456,85666,136847,100508,81077,129145,101734,111713,91529,56553,65907,51967,106435,76043,72059,68746,90412,107398,106349,62927,103270,131803,96751,101071,28842,40275,0,114335,62254,93549,0,106987,18363,58883,175234,0,49143,30319,93320,103957,106353,41358,93810,106565,107936,118034
124714,23857,69895,39901,69735,112778,103627,94270,146310,92483,127058,68131,65886,118286,99626,73957,144931,88886,55360,40832,98947,101254,121071,84447,20294,54118,97512,127984,124978,0,15929,87934,0,37649,23378,56948,40288,59617,113979,57271,131335,122498,91309,125977,92392,22085,111712,57686,106742,61919,98331,66131,57942,92568,98222,75568,98382,139910,117399,73700,0,52753,0,78776,76838,112826,59736,94091,37698,47350,155881,0,69984,43750,79476,95997,130588,35332,59106,128489,166962,105461
103897,0,30905,0,99645,119743,126322,110462,126249,109563,132831,49442,47053,100142,88989,104331,65822,91338,53143,29537,94477,89979,171195,91838,32801,62704,78321,126180,110131,0,13068,110610,0,107666,16596,62050,62149,56787,94101,66164,92847,98480,88927,130712,99166,19838,98348,96272,86335,54380,72760,50826,84493,114050,99023,49822,80470,173368,104352,84121,0,14997,0,69046,43488,135239,37065,54669,73434,56540,155775,0,41910,57355,109198,108969,104007,27922,70167,99655,115242,111589
127866,0,69030,0,69712,98349,155574,91340,107565,100549,116580,35419,48985,112546,78100,61446,109173,98511,55160,32170,106955,86571,175825,73877,45618,76171,104912,115925,55515,0,12954,108801,87771,93210,20111,32201,53224,96660,104905,104031,76556,132772,101585,89997,119368,53556,68798,69294,126748,24651,56762,95891,91169,76581,105925,46033,82696,137716,121387,70783,0,22285,0,113720,60158,114516,28269,95524,77761,40158,155792,0,35742,45684,105152,153617,94200,49310,66904,146643,132558,110258
72707,0,63693,0,54867,54462,152639,91453,144174,95525,129834,66195,39230,102957,94021,76339,53908,96112,73801,0,96297,91920,115781,96489,38850,73732,100884,112365,108007,0,16539,120934,107685,114568,36538,88857,56839,83751,76867,162006,76475,129835,76826,80208,106065,52930,90126,97260,74484,60376,82512,57481,99037,59652,140526,62716,71542,142850,98884,71997,0,17159,0,124570,52024,93519,16640,129249,75710,72360,106715,0,44916,53382,56737,120602,131308,0,80969,116602,148954,77043
