Spot_15,Spot_16,Spot_17,Spot_18,Spot_19,Spot_20,Spot_21,Spot_23,Spot_24,Spot_25,Spot_26,Spot_27,Spot_28,Spot_29,Spot_30,Spot_31,Spot_32,Spot_34,Spot_35,Spot_36,Spot_37,Spot_38,Spot_39,Spot_40,Spot_41,Spot_42,Spot_45,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_51,Spot_52,Spot_53,Spot_55,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_62,Spot_63,Spot_64,Spot_65,Spot_66,Spot_68,Spot_69,Spot_70,Spot_71,Spot_72,Spot_73,Spot_74,Spot_75,Spot_76,Spot_77,Spot_79,Spot_80,Spot_81,Spot_82,Spot_83,Spot_84,Spot_85,Spot_86,Spot_87,Spot_88,Spot_89,Spot_91,Spot_92,Spot_93,Spot_95,Spot_96,Spot_97,Spot_98,Spot_99,Spot_100,Spot_101
145335,217198,0,360953,86536,144234,335690,157990,42370,23231,247751,104437,83711,275278,138125,132662,0,119793,205237,101425,0,36081,0,68877,170115,127285,113290,158416,77309,93228,92826,51894,48364,0,123280,116938,230794,104926,0,115802,140950,0,94709,96637,116079,120980,46102,0,117049,99217,142907,124020,65825,175956,110202,176470,0,72262,0,118192,147273,26936,259706,110397,102115,121181,93362,134724,18330,80807,182702,164152,114045,197104,106573,148512,130574
94745,228881,0,358696,61763,192962,263475,83109,58863,0,143325,161627,27500,330852,99736,0,0,262880,163418,121211,0,56909,0,67251,159318,251031,68649,189374,87489,130960,65336,53473,38769,40510,137314,109702,156640,46860,63092,112443,172158,0,108102,121774,147590,224113,128614,22571,76113,147626,94509,94878,101498,123896,106465,103915,38960,100144,0,75424,217239,27642,219685,135287,143659,116039,86624,107442,89015,64940,176525,129395,83398,182492,126604,187867,139123
111242,296925,0,378954,55277,132865,187531,82703,84845,37804,161389,80870,0,273433,127982,156249,31676,110735,203463,116939,0,92368,0,181563,104563,205977,130712,180815,96316,128172,70497,27857,0,135207,160425,62022,183681,66104,61880,108018,203332,0,85079,137962,120937,164129,86807,24652,100277,97653,102371,104251,81569,73241,119622,174999,29020,63234,0,149887,130197,0,297316,89766,0,214417,92158,60987,71271,113935,364732,165973,175805,158522,94013,155564,45029
68511,346712,0,253317,19931,199213,159977,83615,47409,17932,193541,92445,69348,299046,135854,0,0,277786,221164,121316,0,113462,0,57139,101734,225013,83483,170119,65647,64831,55826,41076,28415,41280,207566,124203,142104,54723,26169,159232,152863,0,111140,111958,165900,209430,46574,21419,60645,131181,130246,93045,82299,124354,136770,254756,45468,36380,0,136462,153354,0,250306,76407,97763,138410,160882,77018,72257,119775,184272,192265,34876,147577,108834,157708,107508
116594,417663,0,272782,86682,190155,160177,113129,49489,0,161887,131945,103950,348734,126469,0,0,269509,148016,150413,0,93101,0,172950,144607,209137,51897,196448,99744,89504,68149,47258,38374,0,93146,137623,108848,31962,29048,81945,108752,0,178920,121199,175270,176096,43507,0,88241,90203,99660,80746,119468,166922,167075,177946,58755,64096,0,56300,121344,0,238437,88899,142580,182992,47597,108518,114666,136344,173758,182821,87085,156169,96206,210497,81813
153903,436122,0,269018,69079,119110,229818,113154,74605,31570,128224,173553,0,326860,134488,0,68574,213153,111338,69283,0,124513,0,80666,104484,280762,78583,154679,114302,47885,47177,18492,29546,87803,146935,176182,134800,64378,40717,153179,61067,0,82231,89686,148770,175950,45568,0,70556,55941,67653,110956,103054,126755,137361,205729,45453,98866,0,88861,115337,45575,279060,131783,93633,183605,77808,94908,90709,118182,168906,291990,105768,109246,74850,90152,104221
137884,400280,0,283013,80924,144950,161103,137236,52688,75373,113336,195491,0,331444,158444,0,0,99832,105422,31794,0,107579,0,73184,190843,178297,81727,127456,71955,51160,77367,89460,49482,125210,172119,208244,119928,0,41919,156593,62572,0,165779,60585,118670,230274,22240,0,66584,170148,127291,44904,153910,72568,240767,180596,24926,84634,28044,100959,187610,0,304285,105815,44021,182066,64618,99558,46105,75604,233787,225075,77448,110104,86372,270569,106102
96530,399004,0,247389,106336,119653,213363,187596,43426,0,141757,119970,0,328746,97948,0,82833,233791,118324,82788,0,137474,0,102916,173048,122888,90699,146535,0,120911,85702,60441,0,56326,176729,164490,76484,33247,76798,183430,95570,0,112340,74333,115694,155344,37875,0,93712,96136,102403,93923,109307,37196,178349,275302,38516,90203,35176,114508,180711,31191,356387,71188,40371,154120,112471,95292,77969,157438,170298,230247,97556,88358,88355,207827,42984
240987,509730,0,255691,104925,208759,238898,160525,51141,34782,134872,171205,27185,423972,120395,0,27165,207025,63911,55976,0,137362,0,133457,187190,189073,144083,111196,56209,108792,0,84128,0,66214,149791,250741,79404,41884,103169,197201,74050,0,128134,145930,178623,124974,57410,0,150711,139857,167858,129007,108723,122650,124878,154408,21147,135671,0,53111,131596,0,269825,119060,0,237059,60983,119052,43316,67219,180148,204501,133181,133255,76448,70676,89119
155227,307000,0,215501,167610,150058,181472,88019,0,59690,114381,150859,20892,417804,135409,0,33174,198555,83524,149563,0,144999,0,83137,135703,133321,71520,156773,0,134395,0,155449,28900,30089,139434,173935,146856,0,22776,160157,64143,0,154247,80008,171382,143067,60175,0,104890,76141,205354,68645,84607,70103,179531,176786,0,121677,23037,77126,106718,55217,226755,108108,22992,179533,60843,92656,90792,108611,234544,261012,98779,134074,33219,174645,53569
104588,323246,0,185033,118095,164527,114107,167431,69047,63733,114257,142110,0,430496,119081,0,0,293627,18719,29095,29240,173164,0,102424,177647,210520,85502,121972,62957,113502,51156,94077,61431,38747,157895,239122,57839,32420,68399,261700,115643,0,142093,115645,152962,186991,27964,0,92344,139972,147257,70626,169989,0,199004,140177,50859,131574,0,0,134465,29719,283718,43377,0,195342,66740,51357,108905,78671,173065,331570,83817,163809,56645,142720,116655
92076,267898,0,263980,138504,234157,154402,127597,58637,76022,151171,73114,38446,494317,110073,18255,0,291285,116876,54875,0,238250,0,94995,237496,211545,97381,196881,43138,57465,129558,149875,50967,91660,192876,199669,182196,21886,135297,168328,176968,0,149657,107451,149354,194510,48193,0,47081,184917,119130,162409,231054,40116,140138,146934,28095,89137,48534,84509,200876,0,252554,63017,79410,185179,154475,89391,111874,105736,191593,284002,84164,94417,44681,175051,133539
165560,329744,0,201291,137685,187943,97632,144323,84309,71213,99958,68995,55163,471766,178828,27650,0,136236,65469,60244,0,186271,0,69529,212391,205840,0,200043,24647,66887,50601,112580,30157,101637,97042,182622,78617,0,79686,184645,177038,0,172946,143659,142822,227812,96599,0,86680,100671,82501,86605,0,78735,233022,206379,65438,174366,82239,57938,172733,163265,218762,68275,39879,103680,95594,90799,94404,122986,153295,236771,102442,180387,17385,93177,111785
98392,448362,0,239084,166335,178787,190509,115350,75426,81032,45112,59514,60087,374931,208580,0,0,314532,103390,0,0,214687,0,101023,140322,221390,36438,216910,0,53453,61698,110838,36986,91893,189266,209855,0,25950,88285,148507,438188,0,170116,84142,129636,0,63583,0,139236,127647,94467,124326,0,67434,145729,228684,66424,122957,36369,67322,78528,114593,292001,73599,34486,163956,109743,61747,96754,83882,186318,302504,22030,144584,35652,144373,126553
96444,330063,20015,300022,172718,249657,189513,85666,25195,73938,85810,50097,44142,253734,133651,85078,0,76788,52756,0,0,270435,0,126965,118875,231430,63717,252897,43081,0,118887,81471,35441,99911,160213,261922,182832,18430,166466,128117,113067,0,170282,146973,141736,0,93095,0,126688,416891,91687,151079,0,131879,148146,167075,78970,59355,82699,69733,126021,128661,258836,90489,0,93363,92600,126595,71989,89087,223058,319305,131916,172770,0,69952,115732
60646,217219,0,239087,226661,274458,187925,170500,29117,76491,0,48550,69708,403560,147464,0,0,250547,34310,19004,0,201844,0,155727,160273,188292,41692,154952,0,58257,37588,143797,89276,99375,181185,209355,93359,0,125049,126722,129021,0,104626,155411,207846,208062,61566,0,126966,141388,43323,109198,0,101987,216407,144569,0,157554,82854,112079,97144,113396,242765,102481,69085,89086,89326,69758,78482,57985,175823,134460,89684,157024,89130,86735,108487
139066,360942,0,150900,162516,162155,216527,182984,55318,0,109140,32814,42834,359773,132389,84574,0,155190,93924,0,0,165974,0,98821,102308,153297,55722,256810,0,52557,0,186637,41756,121441,251031,207411,174787,0,119637,103414,88533,0,189054,111343,207183,0,65623,0,154733,295246,60848,174647,0,67400,151557,111692,109480,131618,87737,109110,125500,170371,297324,54618,25367,127032,125408,55923,117861,102616,130912,268852,111604,138367,34028,106955,178696
34852,251763,0,101458,140867,229644,166487,129249,58019,0,92372,43937,0,298612,33634,20054,0,206207,90167,44168,0,225435,0,130015,77018,195680,54183,201622,0,20426,51409,226091,60822,0,290172,259562,134599,0,163755,97378,117512,0,115946,112573,210984,128377,0,0,100325,203559,70162,69880,23237,78414,217854,194370,0,126216,58109,104476,125940,134764,196684,42773,42385,154723,115374,51480,107385,110226,189096,180400,0,148444,60082,177491,183384
