Spot_10,Spot_12,Spot_13,Spot_14,Spot_17,Spot_18,Spot_19,Spot_20,Spot_22,Spot_23,Spot_26,Spot_28,Spot_30,Spot_31,Spot_32,Spot_34,Spot_35,Spot_36,Spot_37,Spot_39,Spot_40,Spot_42,Spot_43,Spot_44,Spot_46,Spot_47,Spot_48,Spot_49,Spot_50,Spot_52,Spot_54,Spot_55,Spot_57,Spot_58,Spot_59,Spot_60,Spot_61,Spot_63,Spot_65,Spot_66,Spot_67,Spot_68,Spot_69,Spot_70,Spot_71,Spot_75,Spot_76,Spot_77,Spot_79,Spot_80,Spot_81,Spot_82,Spot_85,Spot_86,Spot_87,Spot_88,Spot_89,Spot_91,Spot_92,Spot_94,Spot_95,Spot_97,Spot_98,Spot_99,Spot_101,Spot_102,Spot_103,Spot_117,Spot_118,Spot_120,Spot_122,Spot_135,Spot_137,Spot_142,Spot_143,Spot_148,Spot_149,Spot_151,Spot_152,Spot_162,Spot_163,Spot_165
32955,0,0,42573,0,0,0,15903,0,0,0,60203,0,0,11991,0,0,0,0,0,0,0,0,12549,0,11818,33618,0,12732,12326,0,0,0,0,0,0,0,0,18717,29930,0,0,0,0,0,0,0,0,0,20921,0,10281,0,0,0,0,0,38742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24557,0,0,0,0,0,0,0,0
74655,0,0,0,0,0,0,15920,0,0,0,63369,0,0,0,0,0,0,0,13144,0,0,0,0,0,13543,0,0,0,0,0,0,9545,0,0,0,0,0,0,0,0,0,0,13910,0,0,0,0,0,24957,0,0,0,0,10874,0,0,0,0,0,0,0,0,0,0,0,0,10104,0,0,0,0,0,0,0,0,0,0,0,0,14389,0
44652,0,0,0,0,0,0,19306,0,0,0,36455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25612,0,0,16722,11426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11863,0,0,22994,0,0,0,0,0,0,0,0,0,0,0,11641,0,0,0,0,0,0,0,0,0,0,12772,0
55666,0,0,0,0,0,0,19812,0,0,0,50345,16342,0,0,0,0,0,0,0,0,0,0,24232,0,0,0,0,0,0,0,10125,0,0,0,0,0,0,0,0,0,0,0,11707,0,0,0,0,0,0,0,0,12121,0,13396,0,0,31915,0,0,0,0,0,0,9857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19507,0
39611,0,0,0,0,0,0,33176,0,0,0,39564,0,8870,0,0,0,0,0,0,0,0,0,0,0,23085,36839,0,0,0,0,0,0,0,0,0,0,0,12415,0,0,0,0,0,0,0,0,0,0,31310,0,0,0,0,0,0,0,19157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15099,0,0,0,0,0,0,0,0
40544,0,0,0,0,26496,0,11636,0,0,0,50737,0,0,0,0,0,0,0,13577,0,0,11766,0,14251,24141,14224,0,0,0,0,0,0,11025,0,0,0,0,43089,0,0,0,0,0,0,0,0,0,11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13029,0,0,0,0,0,0,0
33538,0,0,0,0,0,0,15402,0,0,0,59959,10359,0,0,0,0,0,0,0,0,0,0,10320,0,0,0,0,14826,0,0,0,0,12448,0,0,0,0,22588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24695,0,0,0,0,0,0,0,0
14129,0,0,0,0,0,11334,23641,0,0,0,94281,0,0,0,20105,0,0,0,0,0,0,0,0,28773,42187,0,0,0,0,0,0,0,0,0,12606,0,0,0,0,0,0,0,0,0,0,0,0,0,14312,0,0,23674,0,0,0,0,0,10973,0,10505,0,0,0,0,0,0,0,0,0,0,0,0,0,11472,0,0,0,0,0,0,0
42355,0,0,0,9061,0,0,18063,0,0,0,45719,0,0,0,14096,0,0,0,0,0,0,0,0,24485,16193,0,0,0,0,0,0,0,0,0,0,0,0,0,22538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20450,0,0,0,0,0,0,0,0,0,0,0,13331,0,0,0,0,0,0,0,0,0,0,10479,0,0
23911,0,0,0,0,0,12862,43453,21791,0,0,55046,0,0,0,0,0,0,0,0,0,0,0,0,25622,0,13574,0,0,0,0,0,0,14286,0,0,0,0,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23424,0,0,0,10489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10203,0
73097,0,0,0,0,0,0,0,0,0,0,59006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17478,11260,0,19847,0,0,0,0,18359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12718,0,0,0,0,0,0,0
32609,0,0,13951,0,0,0,11768,0,0,0,23495,0,0,0,0,12100,0,0,0,0,0,8942,0,0,0,0,0,0,0,0,0,0,16475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41441,0,0,0,0,0,0,23605,0
38282,0,0,15821,9963,12949,0,24321,0,0,0,61735,17504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10789,0,0,0,0,0,0,0,0,0,0,14832,0,0,0,0,0,0,0,0,0,31692,0,0,0,13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20795,0,0,0,0,0,17453,0
72554,0,0,0,0,0,0,0,0,0,0,62880,0,0,0,0,0,0,13314,14080,0,0,0,0,0,10991,0,0,9250,0,0,0,0,0,0,0,0,0,0,11547,0,0,0,0,0,0,0,0,0,33230,0,0,0,0,21082,0,0,0,0,0,0,0,0,0,0,0,0,17236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49630,0,0,0,0,0,0,11783,0,0,0,14432,0,0,0,0,0,0,0,0,9948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15377,0,0,0,20472,0,0,0,0,0,16543,11798,0,0,0,12504,0,0,0,10218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9386,0,0,0,0,0,0,0
19169,0,0,0,0,0,12113,0,0,0,0,20668,0,0,0,0,0,0,0,0,0,0,0,14764,9162,24690,0,0,12351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24767,0,0,0,16781,16404,0,0,0,0,0,0,0,0,0,0,0,0,11127,0,0,0,0,0,0,0,0,0,11196,0,0,0,0
56157,0,0,0,0,21032,0,23852,0,0,0,32863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15255,0,0,0,0,0,0,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51252,0,0,0,0,0,0,0,15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51415,0,0,0,19528,24294,0,30140,0,0,0,16469,0,10279,0,0,0,0,0,0,0,0,0,0,0,17347,0,0,0,0,0,0,0,21427,0,0,11398,0,0,15919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29361,0,0,0,0,0,0,34063,11625,0,10520,28240,0,0,0,26038,0,0,0,0,11659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17992,0,10044,0,9527,14330,0,0,0,0,19937,0,0,0,0,16303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11372,0,0,18143,0,0,0,0,0,0,0,0
17515,0,0,0,0,0,0,12155,0,0,0,35684,0,0,0,0,0,0,0,22766,0,0,0,0,0,11590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24517,0,0,0,10565,0,0,0
26451,0,0,0,0,0,0,0,0,0,0,40068,0,0,0,0,0,0,0,0,0,0,0,24632,0,15779,0,0,0,0,0,20044,0,0,0,0,12282,0,0,11260,0,0,0,0,0,0,0,10325,0,34383,0,0,0,0,0,0,0,0,9671,0,0,14144,0,0,0,0,0,0,0,0,0,0,0,0,12335,0,0,0,0,0,0,0
30910,0,0,0,0,12766,0,0,0,0,0,0,0,0,0,11408,0,11314,0,0,0,0,0,14644,27624,12458,0,0,0,0,0,0,0,0,0,0,0,0,0,11980,0,0,0,0,0,0,0,0,0,29254,0,0,11813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19027,0,0,0,0,18881,0,13719,0,0,0,48149,0,10807,0,0,9850,0,15691,0,0,0,0,0,25337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27527,0,0,0,0,0,10169,0,0,26078,20328,0,0,16891,0,0,0,0,11597,0,0,8858,0,0,0,0,0,0,0,0,0,11487,0,0,0,0,0,0,0,0,0,0,0
33789,0,12236,0,0,0,0,30410,0,0,0,12991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8779,0,0,0,0,11815,0,0,0,0,0,0,30596,0,0,10783,0,0,0,0,0,0,0,22972,0,0,0,0,16197,0,0,38556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936,0
0,0,0,0,0,11251,0,0,0,0,0,42483,11544,0,0,0,0,0,0,0,0,0,0,0,0,0,10598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22134,0,0,0,0,10618,0,0,17444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14089,0,0,0,0,0,21346,26256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441,0,0,0,0,13577,0,0,0,0,0,0,0,0,0,0,21455,0,0,0,0,13854,10972,9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,50467,0,0,0,0,0,9820,16241,0,0,0,0,0,0,11006,11597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13057,0,0,9596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11601,0,0,0,0,0,0,0,0
22971,0,0,0,0,0,0,42546,0,10410,0,20869,0,0,0,22777,12542,0,0,0,0,0,0,23634,0,9813,0,0,17188,0,0,26889,0,0,0,0,0,0,0,15557,0,19271,0,0,0,0,0,0,0,9752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12537,0,0,0,0,0,24833,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10384,0,0,13137,0,0,0,0,0,12051,0,0,0,0,0,0,0,0,0,0,0,0,16280,11578,12708,0,0,11481,0,0,0,0,0,0,11488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22145,0,0,0,0,0,31222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20149,0,0,0,0,0,13197,0,0,0,0,0,0,10633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10294,0,0,0,0,0,0,0,0,0,0,0,0,0,18010,0,0,0,0,0,0,0,0,19730,0,0,0,0,0,0,0,0,10950,0,0,12190,0,0,0,0,14563,0,0,0,10008,9280,0,0,0,0,0,12223,0,0,0,0,0,0,0,0,0,0,0,10510,0,0,0,0,0,0,0,0,15166,0,0,0,0,0,0,0,0
21575,0,0,15687,0,0,0,0,0,0,0,0,0,0,0,28641,0,0,0,0,0,9746,0,0,0,29235,0,0,0,0,0,0,0,0,0,0,0,0,0,20616,0,0,0,0,0,0,0,0,0,12657,0,0,0,17729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18098,0,0,0,0,0,0,0,0
10846,10223,0,0,0,0,0,0,0,0,0,13135,0,0,10121,0,0,0,16746,0,0,0,0,0,0,0,0,0,0,0,0,19361,0,0,0,0,0,0,0,11750,0,14168,0,13929,0,0,0,0,0,0,0,0,0,0,16128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18543,0,0,13365,10438,0,0,17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16836,0,0,0,0,0,0,0,19705,0,17990,0,9790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23151,0,0,0,0,0,0,0,0
36768,0,0,0,0,0,0,0,0,0,0,0,16165,0,0,0,13381,0,16005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22481,0,0,0,0,17599,11197,0,0,0,0,0,0,0,10920,0,0,23354,0,0,0,0,0,0,0,0,0,0,0,0,18867,0,0,11186,0,0,0,0,0,0,19340,0,12538,0,0,0,13496,0,0
0,0,0,10557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16882,0,0,0,0,0,0,0,11522,0,0,0,0,10212,0,0,0,0,0,0,0,0,0,24940,0,15775,0,0,0,0,33464,0,23644,0,0,0,0,0,0,0,0,0,0,0,0,13170,0,0,0,0,0,0,0,0,0,22110,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,43553,0,0,0,0,25013,0,0,0,0,0,0,0,0,17020,0,0,0,0,10852,0,0,0,0,0,0,0,0,17415,0,14496,0,0,0,0,13868,0,25124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28122,0,0,12505,0,0,0,0,0,0,0,0,10020,0,0,0,0,0,0
18495,0,0,10302,0,0,0,0,0,0,0,15540,0,0,0,13679,0,0,0,0,0,0,0,14448,0,0,0,0,0,0,0,0,0,13853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21309,0,0,12029,0,0,0,0,0,0,0,0,0,0,0,9844,9944,0,0,0,11984,0,0,0,0,23709,0,0,0,0,0,0,0,0
12326,0,0,0,0,0,0,0,0,0,0,18869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15884,0,0,0,0,0,0,25011,13246,0,0,0,0,0,0,0,0,0,28060,0,13247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15785,0,0,0,0,0,0,0,0,0,0,26620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10377,0,0,11661,10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14273,0,0,0,0,0,0,0,0
0,0,0,0,16038,0,0,0,0,0,0,13419,10473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13844,0,10077,0,0,0,0,0,0,0,0,0,0,0,14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27189,0,0,0,0,0,0,0,0,0,23152,0,18511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10498,0,0,0,0,0,0,0,0,18998,13179,0,0,17459,0,12385,0,12249,0,0,0,0,0,0,0,0,11229,0,0,0,0,0,0,25966,12580,0,0,13083,0,0,0,0,0,0,0,0,0,0,21178,0,0,11261,0,0,0,13275,0,0,0,0,0,0,0,10288,0,0,0
0,0,0,0,0,0,29515,0,0,0,0,0,0,0,0,11885,0,0,12605,0,0,0,0,0,0,0,0,0,26979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,12808,0,0,0,0,28817,0,0,0,0,0,12739,0,10790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11169,0,0,0,0,0,22656,0,0,0,12914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12782,0,0,19973,0,0,0,0,0,0,0,0,0,0,14560,0,0,0,0,0,9629,0,0,0,0,67078,0,0,0,0,0,10282,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27270,0,0,0,0,20626,0,0,0,0,0,0,18650,0,0,0,0,0,0,0,0,0,12242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12140,0,0,0,0,0,0,0
0,0,0,0,0,0,35566,0,0,0,0,0,0,0,0,23509,18596,0,0,0,0,0,0,0,0,0,0,0,46016,0,0,0,0,9779,0,0,0,0,22184,0,0,20793,11509,0,11884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12163,0,19668,0,0,0,0,13234,0,11157,0,0,0,0,0,0,0,0,0,0,11179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24446,0,9956,0,0,0,0,9783,0,13696,13459,9436,0,0,14966,21972,0,0,13130,0,0,0,0,0,57414,0,0,0,0,0,0,9979,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,30052,0,0,0,0,0,0,0,0,17547,0,0,0,0,0,0,0,0,19593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12362,0,0,0,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51532,0,0,12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9621,0,21117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24675,0,0,0,0,11357,0,0,0,0,0,0,0,0,0,0,0,0,0,13283,18753,0,0,0,0,0,0,0,0,0,38664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,62519,0,0,12736,0,0,0,11527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18892,0,0,0,0,0,0,0,0,0,0,17589,0,0,0,0,0,0,0,0,11576,0,11296,0,0,0,0,0,0,0,0,0,0,46407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,10472,0,0,0,17559,22983,0,0,0,0,0,13953,0,0,0,0,0,11905,0,0,0,14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34439,0,0,0,0,0,0,0,0,0,0,10507,9671,0,0,0,0,0,0
0,0,0,13082,0,0,42205,0,0,0,0,14737,0,0,0,0,0,0,23226,0,0,0,0,18559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9764,0,0,0,0,0,0,52486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,15707,33659,0,0,0,0,23506,0,0,0,26726,10754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9159,14623,0,0,11937,13068,0,0,0,0,50341,0,0,0,0,0,0,0,0,0,0,0,0,14061,0,0,12511,0,0
0,9904,0,0,0,0,43172,0,0,0,0,24729,0,10983,0,0,0,0,35474,0,0,0,0,0,0,0,0,0,0,0,0,0,9979,0,0,13335,0,0,0,0,0,0,0,0,0,0,0,0,13518,0,10087,0,0,0,0,0,0,0,0,0,0,0,0,16507,0,0,0,0,0,0,0,0,0,0,10664,0,12254,0,0,0,0,0
0,0,0,0,9885,0,70812,0,0,0,0,0,19595,0,0,12636,0,0,36699,0,0,0,0,0,0,0,0,0,0,0,22435,0,0,0,0,0,0,0,0,12419,0,0,0,0,0,0,0,0,0,0,11487,0,0,0,0,11306,0,0,0,0,0,0,0,17378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24014,0,0,0,0,0,60058,10796,0,0,0,0,0,0,0,11440,0,0,43298,12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10903,0,0,0,0,11066,0,0,0,0,16688,0,0,0,0,0,12724,0,0,0,0,11722,0,0,0,38774,0,0,10817,0,0,0,0,0,0,0,0,0,0,0,0,0,9021,0
15183,0,0,0,0,0,48229,0,0,0,0,22282,0,0,0,0,0,0,0,0,0,0,0,20069,0,0,0,0,15482,0,14922,0,0,0,0,0,0,0,0,0,0,11263,0,0,0,9681,0,0,0,0,0,0,10698,10032,0,0,0,0,0,0,0,0,0,33603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,32700,0,0,0,0,0,11382,0,0,27960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17261,0,0,0,0,0,0,0,0,10649,0,14528,0,0,0,0,14313,0,11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,47900,0,0,0,0,13408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,47382,0,9793,0,0,0,22483,0,0,23792,0,0,0,0,0,0,0,0,11257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34141,0,0,0,0,0,0,0,0,0,16043,0,0,0,11384,0,0,0,0
0,0,0,0,0,0,60165,0,0,0,0,27968,0,0,0,17452,0,0,11694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,0,0,0,0,0,0,0,0,0,0,0,0,0,18189,0,0,0,0,0,0,0,0,0,40993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48217,0,0,0,0,19613,0,0,0,18484,16705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13280,0,0,0,0,0,0,0,0,0,0,11853,0,0,74506,0,0,0,13880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,13157,55421,0,0,0,0,0,12495,0,0,0,0,0,30008,0,0,0,0,0,0,0,0,0,20525,0,0,14827,0,0,0,0,0,0,0,29718,0,0,0,0,0,0,0,14560,0,0,0,0,0,19495,0,0,0,0,0,0,0,0,0,42447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,76386,0,0,0,0,0,16979,0,0,0,0,0,35013,0,0,9636,0,0,0,0,0,0,0,0,0,0,10990,0,0,0,0,0,0,31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19701,0,0,0,0,0,39251,0,0,0,0,0,0,0,0,0,0,13193,0,0,0,0,0,0,0
0,0,0,0,0,0,56821,13034,0,0,0,0,14709,0,0,12060,0,0,16591,0,0,0,0,0,0,0,0,0,0,0,0,0,10027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11598,0,0,0,0,0,0,0,0,0,32601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,59011,0,0,0,0,0,0,0,0,0,0,0,39149,0,0,0,0,0,0,0,11769,0,0,0,0,0,0,0,0,0,0,0,0,12531,0,0,0,0,0,0,0,12018,0,0,0,0,0,0,0,0,11841,0,0,0,0,0,0,42214,10669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,62881,0,0,0,0,0,0,0,11181,0,13172,0,0,0,21847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9690,0,0,0,0,0,0,0,0,0,0,0,0,0,11385,0,0,10780,0,0,0,15900,0,0,0,0,0,69266,0,0,15980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,66458,0,0,0,0,0,0,0,0,0,0,13573,0,0,0,0,0,11801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10197,0,0,0,10388,0,0,0,0,0,0,0,0,0,0,0,0,0,23023,0,0,0,0,0,23844,0,0,19741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,63202,0,13628,0,0,0,0,0,0,0,0,13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17252,0,12019,0,0,0,0,0,0,15005,11947,0,0,0,14615,22515,0,0,0,0,0,0,0,0,49774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,28951,0,0,0,0,0,0,0,0,32174,0,0,0,0,0,0,0,0,0,0,0,0,11057,0,0,22240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24795,0,0,0,26370,0,0,0,0,0,14836,0,0,11951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,48475,0,0,0,0,0,46514,0,0,24888,0,0,0,0,0,0,0,0,0,0,0,12111,0,0,0,21374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17095,0,0,0,0,15085,0,0,0,29727,0,0,0,0,0,51378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10377,0,0
0,0,0,0,0,0,17789,0,0,0,0,0,12132,0,0,21201,10624,0,35930,0,0,0,0,0,0,0,0,0,0,0,0,14734,0,16843,0,0,0,0,11103,10983,12413,11288,0,0,0,11576,0,0,0,0,0,12879,0,0,12006,0,0,20358,0,0,0,0,0,36603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,49710,0,0,0,0,0,50128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108,0,0,0,0,0,14433,0,0,0,0,0,0,0,0,0,0,0,0,0,10454,0,37075,0,0,0,13845,0,44482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11141,0
0,0,0,0,0,0,58073,0,0,0,0,0,27298,0,0,22441,14651,0,0,0,0,0,0,0,0,0,0,0,10180,0,0,0,0,0,0,0,0,0,0,0,0,12458,0,0,0,0,0,10886,0,0,0,0,13050,0,0,0,0,32510,0,0,0,0,0,21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,24150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10894,0,0,0,0,11682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15032,0,21585,0,24213,0,0,0,0,0,24618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15041,0,0
0,0,0,0,0,0,43175,0,0,0,0,0,0,0,19446,15718,0,0,20847,0,11244,0,0,0,0,20078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15635,0,0,0,0,0,0,0,0,0,27050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13148,25715,0
